gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,128,2048,7168,asm,23,8,14.4252,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,260.52,1117.62,0.009
gfx950,256,128,6144,7168,asm,44,5,20.3603,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,553.74,2285.36,0.0024
gfx950,256,128,7168,384,ck,4,0,5.0215,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,140.33,923.36,0.0
gfx950,256,128,7168,768,ck,17,0,5.8844,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,239.5,1264.08,0.0
gfx950,256,128,7168,3072,ck,17,0,13.0757,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,431.12,1854.46,0.0106
gfx950,256,128,7168,7168,ck,17,0,22.9222,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,573.83,2361.59,0.0
gfx950,256,128,7168,16384,asm,43,4,39.6478,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,758.3,3061.27,0.0076
gfx950,256,128,8192,1536,ck,12,0,9.1127,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,353.49,1632.52,0.0
gfx950,256,128,65536,1536,flydsl8w,0,0,29.36,flydsl8w_blockscale_bpreshuffle_128x256_wpe2_xcd0,877.72,4006.71,0.0
gfx950,256,136,2048,7168,asm,12,5,15.0441,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,265.42,1077.63,0.0033
gfx950,256,136,7168,7168,asm,25,2,24.9292,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,560.6,2178.36,0.0
gfx950,256,136,7168,16384,asm,25,2,43.853,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,728.43,2773.32,0.0
gfx950,256,136,65536,1536,cktile,11,0,37.5981,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,728.24,3157.02,0.0
gfx950,256,144,768,7168,asm,21,6,10.3695,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,152.9,651.76,0.0041
gfx950,256,144,2048,7168,ck,7,0,17.5557,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,240.83,928.59,0.0
gfx950,256,144,6144,7168,asm,25,2,24.0492,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,527.4,1947.75,0.0
gfx950,256,144,7168,384,ck,4,0,5.2391,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,151.31,929.97,0.0
gfx950,256,144,7168,768,ck,6,0,6.917,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,229.21,1110.31,0.0
gfx950,256,144,7168,3072,asm,7,1,14.5281,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,436.52,1688.24,0.0
gfx950,256,144,7168,7168,asm,1,1,28.547,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,518.36,1908.32,0.0
gfx950,256,144,7168,16384,asm,25,2,44.2498,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,764.36,2754.01,0.0
gfx950,256,144,65536,1536,cktile,27,0,37.8192,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,766.57,3166.62,0.0
gfx950,256,160,768,7168,asm,13,6,10.9385,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,161.05,630.59,0.0039
gfx950,256,160,2048,7168,ck,12,0,18.3143,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,256.5,899.97,0.0
gfx950,256,160,6144,7168,ck,11,0,24.717,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,570.17,1907.72,0.0
gfx950,256,160,7168,384,ck,4,0,5.6828,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,154.99,898.8,0.0
gfx950,256,160,7168,768,ck,10,0,5.8623,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,300.5,1351.29,0.0239
gfx950,256,160,7168,3072,asm,7,1,14.7027,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,479.26,1687.13,0.0
gfx950,256,160,7168,7168,asm,1,1,29.0974,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,565.06,1884.05,0.0
gfx950,256,160,7168,16384,asm,25,2,44.5438,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,843.69,2746.86,0.0
gfx950,256,160,65536,1536,ck,13,0,38.6723,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,832.95,3151.62,0.0
gfx950,256,176,768,7168,asm,14,7,9.7451,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,198.85,722.1,0.0048
gfx950,256,176,2048,7168,ck,7,0,19.3451,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,267.12,861.33,0.0
gfx950,256,176,6144,7168,asm,33,2,27.3793,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,566.2,1733.59,0.0
gfx950,256,176,7168,384,ck,10,0,5.5692,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,173.97,959.43,0.0001
gfx950,256,176,7168,768,asm,1,1,7.8443,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,247.03,1040.67,0.0
gfx950,256,176,7168,3072,asm,7,1,14.8842,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,520.76,1685.27,0.0
gfx950,256,176,7168,7168,asm,1,1,29.1359,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,620.74,1893.37,0.0
gfx950,256,176,7168,16384,asm,33,2,48.5542,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,851.4,2530.11,0.0
gfx950,256,176,65536,1536,cktile,29,0,38.8504,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,912.05,3191.79,0.0
gfx950,256,180,2048,7168,asm,20,5,16.1236,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,327.77,1036.22,0.0027
gfx950,256,180,7168,7168,asm,33,2,28.7368,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,643.67,1922.65,0.0
gfx950,256,180,7168,16384,asm,33,2,51.6447,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,818.64,2381.08,0.0
gfx950,256,180,65536,1536,cktile,11,0,38.7041,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,936.3,3217.56,0.0
gfx950,256,192,768,7168,asm,15,8,9.096,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,232.4,788.94,0.0091
gfx950,256,192,1536,7168,asm,21,6,13.7776,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,306.86,941.83,0.0025
gfx950,256,192,2048,7168,ck,7,0,18.0822,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,311.75,931.45,0.0
gfx950,256,192,6144,7168,asm,33,2,27.5859,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,613.05,1731.89,0.0
gfx950,256,192,7168,384,ck,10,0,5.583,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,189.32,999.24,0.0
gfx950,256,192,7168,768,ck,10,0,7.0565,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,299.57,1191.1,0.023
gfx950,256,192,7168,3072,asm,7,1,14.6504,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,577.17,1731.18,0.0
gfx950,256,192,7168,7168,asm,1,1,29.4402,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,670.17,1885.48,0.0
gfx950,256,192,7168,16384,asm,33,2,48.5354,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,929.16,2541.21,0.0
gfx950,256,192,7168,21504,asm,33,2,61.888,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,956.41,2601.83,0.0
gfx950,256,192,65536,1536,cktile,27,0,39.5712,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,976.84,3187.27,0.0
gfx950,256,200,2048,7168,asm,28,5,15.441,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,380.29,1096.62,0.0024
gfx950,256,200,7168,7168,asm,16,1,31.4225,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,654.06,1772.01,0.0
gfx950,256,200,7168,16384,asm,41,2,57.5894,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,815.71,2145.96,0.0
gfx950,256,200,65536,1536,ck,0,0,53.3706,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,754.45,2383.05,0.0
gfx950,256,208,768,7168,asm,5,6,9.4424,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,242.53,774.75,0.0041
gfx950,256,208,2048,7168,ck,7,0,19.7053,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,309.91,863.88,0.0
gfx950,256,208,6144,7168,asm,8,1,28.5755,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,641.13,1682.81,0.0
gfx950,256,208,7168,384,ck,4,0,6.0222,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,190.14,965.47,0.0
gfx950,256,208,7168,768,asm,2,1,7.8172,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,292.96,1106.11,0.0
gfx950,256,208,7168,3072,asm,14,1,15.6859,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,583.99,1634.65,0.0
gfx950,256,208,7168,7168,asm,2,1,31.0722,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,687.89,1797.52,0.0
gfx950,256,208,7168,16384,asm,41,2,59.9879,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,814.42,2064.25,0.0
gfx950,256,208,65536,1536,ck,13,0,45.9437,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,911.46,2791.37,0.0
gfx950,256,210,1536,7168,asm,29,6,14.3488,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,322.27,917.18,0.0027
gfx950,256,210,7168,21504,asm,41,2,75.3489,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,859.19,2145.58,0.0
gfx950,256,212,2048,7168,asm,19,4,16.3461,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,380.78,1044.17,0.0019
gfx950,256,212,7168,7168,asm,16,1,30.9802,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,703.2,1805.64,0.0
gfx950,256,212,7168,16384,asm,41,2,57.2366,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,869.98,2165.63,0.0
gfx950,256,212,65536,1536,ck,0,0,53.0406,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,804.69,2427.88,0.0
gfx950,256,216,1536,7168,asm,11,4,15.5528,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,305.82,850.13,0.0011
gfx950,256,216,7168,21504,asm,41,2,73.6057,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,904.67,2199.31,0.0
gfx950,256,224,768,7168,asm,15,8,9.2572,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,266.41,805.29,0.0068
gfx950,256,224,2048,7168,ck,12,0,18.2391,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,360.58,943.2,0.0
gfx950,256,224,6144,7168,asm,8,1,28.7748,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,685.67,1681.97,0.0
gfx950,256,224,7168,384,ck,2,0,5.9902,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,205.86,1009.95,0.0
gfx950,256,224,7168,768,flydsl,345,0,8.1736,flydsl_blockscale_bpreshuffle_32x128x128_sbk128_0x1x2x8x1,301.73,1087.44,0.0
gfx950,256,224,7168,3072,asm,14,1,15.5859,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,632.94,1663.01,0.0
gfx950,256,224,7168,7168,asm,2,1,31.2014,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,737.73,1801.11,0.0
gfx950,256,224,7168,16384,asm,41,2,59.3959,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,885.81,2093.1,0.0
gfx950,256,224,65536,1536,ck,13,0,46.3055,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,973.9,2815.38,0.0
gfx950,256,228,1536,7168,asm,11,4,14.6372,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,343.0,911.7,0.0013
gfx950,256,228,7168,21504,asm,41,2,70.816,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,992.55,2292.03,0.0
gfx950,256,232,2048,7168,asm,19,4,17.0999,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,398.34,1011.31,0.0016
gfx950,256,232,7168,7168,asm,16,1,31.3626,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,760.15,1797.34,0.0
gfx950,256,232,7168,16384,asm,41,2,59.073,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,922.46,2108.71,0.0
gfx950,256,232,65536,1536,ck,0,0,54.2923,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,860.3,2420.75,0.0
gfx950,256,236,2048,7168,asm,19,4,17.344,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,399.5,999.68,0.0017
gfx950,256,236,7168,7168,asm,16,1,31.8189,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,762.17,1774.27,0.0
gfx950,256,236,7168,16384,asm,41,2,58.7454,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,943.6,2122.56,0.0
gfx950,256,236,65536,1536,ck,0,0,55.3215,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,858.85,2385.31,0.0
gfx950,256,240,768,7168,asm,31,8,10.8125,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,244.38,702.33,0.006
gfx950,256,240,2048,7168,ck,7,0,20.1157,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,350.3,864.17,0.0
gfx950,256,240,6144,7168,asm,8,1,29.296,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,721.58,1662.67,0.0
gfx950,256,240,7168,384,ck,10,0,6.1141,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,216.09,1028.0,0.0005
gfx950,256,240,7168,768,asm,2,1,8.0156,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,329.66,1139.03,0.0
gfx950,256,240,7168,3072,asm,14,1,16.1235,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,655.54,1624.83,0.0
gfx950,256,240,7168,7168,asm,2,1,31.2656,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,788.81,1808.42,0.0
gfx950,256,240,7168,16384,asm,26,3,61.0439,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,923.46,2044.65,0.0011
gfx950,256,240,65536,1536,ck,13,0,47.3996,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1019.38,2795.15,0.0
gfx950,256,248,2048,7168,asm,19,4,16.2634,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,447.71,1074.41,0.0018
gfx950,256,248,7168,7168,asm,16,1,32.3375,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,788.08,1753.79,0.0
gfx950,256,248,7168,16384,asm,41,2,59.9618,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,971.46,2085.65,0.0
gfx950,256,248,65536,1536,flydsl,412,0,49.9393,flydsl_blockscale_bpreshuffle_64x256x128_sbk128_1x1x2x8x1,999.79,2674.25,0.0
gfx950,256,252,2048,7168,asm,19,4,17.5231,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,422.23,999.74,0.0018
gfx950,256,252,7168,7168,asm,16,1,31.6317,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,818.66,1795.64,0.0
gfx950,256,252,7168,16384,asm,41,2,59.8838,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,988.41,2090.41,0.0
gfx950,256,252,65536,1536,flydsl,412,0,50.2285,flydsl_blockscale_bpreshuffle_64x256x128_sbk128_1x1x2x8x1,1010.07,2669.41,0.0
gfx950,256,256,768,7168,asm,23,8,10.9153,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,258.22,708.48,0.0088
gfx950,256,256,1536,7168,asm,20,5,15.346,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,367.34,888.28,0.0017
gfx950,256,256,2048,7168,asm,19,4,17.4824,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,429.93,1004.65,0.0017
gfx950,256,256,6144,7168,asm,16,1,30.4891,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,739.56,1607.82,0.0
gfx950,256,256,7168,384,ck,4,0,5.8007,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,242.95,1124.15,0.0
gfx950,256,256,7168,768,asm,2,1,8.0993,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,348.0,1157.09,0.0
gfx950,256,256,7168,3072,ck,16,0,16.4235,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,686.47,1612.11,0.0056
gfx950,256,256,7168,7168,asm,16,1,31.8725,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,825.37,1784.78,0.0
gfx950,256,256,7168,16384,asm,41,2,61.0223,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,985.37,2053.43,0.0
gfx950,256,256,7168,21504,asm,41,2,76.2642,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,1034.82,2141.45,0.0
gfx950,256,256,8192,1536,asm,2,1,11.0911,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,580.87,1548.13,0.0
gfx950,256,256,65536,1536,ck,13,0,49.4162,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1042.97,2724.02,0.0
gfx950,256,272,7168,7168,asm,24,1,34.4653,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,810.99,1660.49,0.0
gfx950,256,288,768,7168,asm,23,8,11.3761,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,278.73,704.26,0.0075
gfx950,256,288,2048,7168,ck,12,0,19.7809,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,427.47,906.13,0.0
gfx950,256,288,6144,7168,asm,16,1,31.3014,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,810.42,1585.98,0.0
gfx950,256,288,7168,384,ck,8,0,6.3655,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,249.07,1098.4,0.0
gfx950,256,288,7168,768,flydsl,345,0,8.5023,flydsl_blockscale_bpreshuffle_32x128x128_sbk128_0x1x2x8x1,372.95,1159.1,0.0
gfx950,256,288,7168,3072,asm,21,1,17.3917,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,729.29,1554.4,0.0
gfx950,256,288,7168,7168,asm,3,1,33.4059,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,885.92,1723.45,0.0
gfx950,256,288,7168,16384,asm,34,3,69.4003,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,974.72,1819.7,0.001
gfx950,256,288,65536,1536,ck,13,0,62.6117,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,926.06,2217.71,0.0
gfx950,256,294,1536,7168,asm,19,4,15.6673,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,413.21,894.9,0.0018
gfx950,256,294,7168,21504,asm,24,1,91.9589,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,985.6,1790.77,0.0
gfx950,256,300,1536,7168,asm,19,4,16.6695,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,396.29,844.78,0.0019
gfx950,256,300,7168,21504,asm,24,1,92.6029,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,998.72,1780.64,0.0
gfx950,256,312,1536,7168,asm,19,4,17.1973,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,399.5,826.0,0.0017
gfx950,256,312,7168,21504,asm,24,1,92.0493,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,1044.92,1796.02,0.0
gfx950,256,320,768,7168,ck,7,0,17.2727,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,203.98,479.97,0.0
gfx950,256,320,2048,7168,ck,17,0,21.2286,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,442.57,861.32,0.0
gfx950,256,320,6144,7168,asm,16,1,31.8919,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,883.79,1576.14,0.0
gfx950,256,320,7168,384,ck,9,0,6.4468,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,273.25,1157.61,0.0
gfx950,256,320,7168,768,asm,3,1,8.9219,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,394.9,1158.76,0.0
gfx950,256,320,7168,3072,asm,21,1,17.2359,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,817.65,1600.77,0.0
gfx950,256,320,7168,7168,asm,3,1,34.0678,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,965.23,1710.16,0.0
gfx950,256,320,7168,16384,asm,24,1,71.8858,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,1045.57,1770.46,0.0
gfx950,256,320,65536,1536,ck,13,0,63.4152,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1015.92,2256.52,0.0
gfx950,256,324,1536,7168,asm,36,5,17.7533,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,401.87,807.05,0.003
gfx950,256,324,7168,21504,asm,32,1,101.7517,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,981.64,1628.99,0.0
gfx950,256,336,1536,7168,asm,27,4,17.914,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,413.02,806.67,0.0018
gfx950,256,336,7168,7168,asm,32,1,40.3086,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,856.58,1453.92,0.0
gfx950,256,336,7168,21504,asm,32,1,102.3781,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1011.76,1623.23,0.0
gfx950,256,348,1536,7168,asm,35,4,16.8118,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,455.81,866.87,0.0019
gfx950,256,348,7168,21504,asm,32,1,103.9934,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,1031.62,1602.15,0.0
gfx950,256,352,768,7168,ck,7,0,17.6303,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,219.82,486.03,0.0
gfx950,256,352,2048,7168,asm,26,3,17.261,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,598.74,1080.18,0.0004
gfx950,256,352,6144,7168,asm,24,1,34.4828,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,899.12,1475.77,0.0
